time_s,method,controller,error_deg
0.480000,unshaped,standard_pd,1.798950e+02
0.490000,unshaped,standard_pd,1.798911e+02
0.500000,unshaped,standard_pd,1.798872e+02
0.510000,unshaped,standard_pd,1.798831e+02
0.520000,unshaped,standard_pd,1.798789e+02
0.530000,unshaped,standard_pd,1.798747e+02
0.540000,unshaped,standard_pd,1.798704e+02
0.550000,unshaped,standard_pd,1.798659e+02
0.560000,unshaped,standard_pd,1.798614e+02
0.570000,unshaped,standard_pd,1.798568e+02
0.580000,unshaped,standard_pd,1.798521e+02
0.590000,unshaped,standard_pd,1.798473e+02
0.600000,unshaped,standard_pd,1.798423e+02
0.610000,unshaped,standard_pd,1.798373e+02
0.620000,unshaped,standard_pd,1.798322e+02
0.630000,unshaped,standard_pd,1.798270e+02
0.640000,unshaped,standard_pd,1.798217e+02
0.650000,unshaped,standard_pd,1.798163e+02
0.660000,unshaped,standard_pd,1.798108e+02
0.670000,unshaped,standard_pd,1.798052e+02
0.680000,unshaped,standard_pd,1.797995e+02
0.690000,unshaped,standard_pd,1.797937e+02
0.700000,unshaped,standard_pd,1.797879e+02
0.710000,unshaped,standard_pd,1.797819e+02
0.720000,unshaped,standard_pd,1.797759e+02
0.730000,unshaped,standard_pd,1.797697e+02
0.740000,unshaped,standard_pd,1.797635e+02
0.750000,unshaped,standard_pd,1.797572e+02
0.760000,unshaped,standard_pd,1.797508e+02
0.770000,unshaped,standard_pd,1.797443e+02
0.780000,unshaped,standard_pd,1.797378e+02
0.790000,unshaped,standard_pd,1.797312e+02
0.800000,unshaped,standard_pd,1.797245e+02
0.810000,unshaped,standard_pd,1.797177e+02
0.820000,unshaped,standard_pd,1.797109e+02
0.830000,unshaped,standard_pd,1.797040e+02
0.840000,unshaped,standard_pd,1.796970e+02
0.850000,unshaped,standard_pd,1.796900e+02
0.860000,unshaped,standard_pd,1.796829e+02
0.870000,unshaped,standard_pd,1.796758e+02
0.880000,unshaped,standard_pd,1.796685e+02
0.890000,unshaped,standard_pd,1.796613e+02
0.900000,unshaped,standard_pd,1.796540e+02
0.910000,unshaped,standard_pd,1.796466e+02
0.920000,unshaped,standard_pd,1.796392e+02
0.930000,unshaped,standard_pd,1.796317e+02
0.940000,unshaped,standard_pd,1.796241e+02
0.950000,unshaped,standard_pd,1.796166e+02
0.960000,unshaped,standard_pd,1.796089e+02
0.970000,unshaped,standard_pd,1.796012e+02
0.980000,unshaped,standard_pd,1.795935e+02
0.990000,unshaped,standard_pd,1.795857e+02
1.000000,unshaped,standard_pd,1.795778e+02
1.010000,unshaped,standard_pd,1.795699e+02
1.020000,unshaped,standard_pd,1.795620e+02
1.030000,unshaped,standard_pd,1.795539e+02
1.040000,unshaped,standard_pd,1.795459e+02
1.050000,unshaped,standard_pd,1.795377e+02
1.060000,unshaped,standard_pd,1.795295e+02
1.070000,unshaped,standard_pd,1.795213e+02
1.080000,unshaped,standard_pd,1.795130e+02
1.090000,unshaped,standard_pd,1.795046e+02
1.100000,unshaped,standard_pd,1.794961e+02
1.110000,unshaped,standard_pd,1.794876e+02
1.120000,unshaped,standard_pd,1.794790e+02
1.130000,unshaped,standard_pd,1.794703e+02
1.140000,unshaped,standard_pd,1.794616e+02
1.150000,unshaped,standard_pd,1.794528e+02
1.160000,unshaped,standard_pd,1.794439e+02
1.170000,unshaped,standard_pd,1.794349e+02
1.180000,unshaped,standard_pd,1.794258e+02
1.190000,unshaped,standard_pd,1.794167e+02
1.200000,unshaped,standard_pd,1.794075e+02
1.210000,unshaped,standard_pd,1.793982e+02
1.220000,unshaped,standard_pd,1.793888e+02
1.230000,unshaped,standard_pd,1.793793e+02
1.240000,unshaped,standard_pd,1.793697e+02
1.250000,unshaped,standard_pd,1.793601e+02
1.260000,unshaped,standard_pd,1.793503e+02
1.270000,unshaped,standard_pd,1.793405e+02
1.280000,unshaped,standard_pd,1.793305e+02
1.290000,unshaped,standard_pd,1.793205e+02
1.300000,unshaped,standard_pd,1.793104e+02
1.310000,unshaped,standard_pd,1.793002e+02
1.320000,unshaped,standard_pd,1.792899e+02
1.330000,unshaped,standard_pd,1.792795e+02
1.340000,unshaped,standard_pd,1.792690e+02
1.350000,unshaped,standard_pd,1.792584e+02
1.360000,unshaped,standard_pd,1.792477e+02
1.370000,unshaped,standard_pd,1.792369e+02
1.380000,unshaped,standard_pd,1.792261e+02
1.390000,unshaped,standard_pd,1.792152e+02
1.400000,unshaped,standard_pd,1.792041e+02
1.410000,unshaped,standard_pd,1.791930e+02
1.420000,unshaped,standard_pd,1.791818e+02
1.430000,unshaped,standard_pd,1.791705e+02
1.440000,unshaped,standard_pd,1.791592e+02
1.450000,unshaped,standard_pd,1.791477e+02
1.460000,unshaped,standard_pd,1.791362e+02
1.470000,unshaped,standard_pd,1.791246e+02
1.480000,unshaped,standard_pd,1.791129e+02
1.490000,unshaped,standard_pd,1.791011e+02
1.500000,unshaped,standard_pd,1.790893e+02
1.510000,unshaped,standard_pd,1.790773e+02
1.520000,unshaped,standard_pd,1.790653e+02
1.530000,unshaped,standard_pd,1.790533e+02
1.540000,unshaped,standard_pd,1.790411e+02
1.550000,unshaped,standard_pd,1.790289e+02
1.560000,unshaped,standard_pd,1.790167e+02
1.570000,unshaped,standard_pd,1.790043e+02
1.580000,unshaped,standard_pd,1.789919e+02
1.590000,unshaped,standard_pd,1.789794e+02
1.600000,unshaped,standard_pd,1.789668e+02
1.610000,unshaped,standard_pd,1.789542e+02
1.620000,unshaped,standard_pd,1.789415e+02
1.630000,unshaped,standard_pd,1.789287e+02
1.640000,unshaped,standard_pd,1.789159e+02
1.650000,unshaped,standard_pd,1.789030e+02
1.660000,unshaped,standard_pd,1.788900e+02
1.670000,unshaped,standard_pd,1.788769e+02
1.680000,unshaped,standard_pd,1.788638e+02
1.690000,unshaped,standard_pd,1.788506e+02
1.700000,unshaped,standard_pd,1.788374e+02
1.710000,unshaped,standard_pd,1.788240e+02
1.720000,unshaped,standard_pd,1.788106e+02
1.730000,unshaped,standard_pd,1.787971e+02
1.740000,unshaped,standard_pd,1.787835e+02
1.750000,unshaped,standard_pd,1.787699e+02
1.760000,unshaped,standard_pd,1.787561e+02
1.770000,unshaped,standard_pd,1.787423e+02
1.780000,unshaped,standard_pd,1.787284e+02
1.790000,unshaped,standard_pd,1.787144e+02
1.800000,unshaped,standard_pd,1.787004e+02
1.810000,unshaped,standard_pd,1.786862e+02
1.820000,unshaped,standard_pd,1.786720e+02
1.830000,unshaped,standard_pd,1.786576e+02
1.840000,unshaped,standard_pd,1.786432e+02
1.850000,unshaped,standard_pd,1.786287e+02
1.860000,unshaped,standard_pd,1.786141e+02
1.870000,unshaped,standard_pd,1.785994e+02
1.880000,unshaped,standard_pd,1.785846e+02
1.890000,unshaped,standard_pd,1.785697e+02
1.900000,unshaped,standard_pd,1.785547e+02
1.910000,unshaped,standard_pd,1.785396e+02
1.920000,unshaped,standard_pd,1.785244e+02
1.930000,unshaped,standard_pd,1.785091e+02
1.940000,unshaped,standard_pd,1.784938e+02
1.950000,unshaped,standard_pd,1.784783e+02
1.960000,unshaped,standard_pd,1.784627e+02
1.970000,unshaped,standard_pd,1.784470e+02
1.980000,unshaped,standard_pd,1.784312e+02
1.990000,unshaped,standard_pd,1.784154e+02
2.000000,unshaped,standard_pd,1.783994e+02
2.010000,unshaped,standard_pd,1.783833e+02
2.020000,unshaped,standard_pd,1.783671e+02
2.030000,unshaped,standard_pd,1.783509e+02
2.040000,unshaped,standard_pd,1.783345e+02
2.050000,unshaped,standard_pd,1.783180e+02
2.060000,unshaped,standard_pd,1.783015e+02
2.070000,unshaped,standard_pd,1.782848e+02
2.080000,unshaped,standard_pd,1.782681e+02
2.090000,unshaped,standard_pd,1.782512e+02
2.100000,unshaped,standard_pd,1.782343e+02
2.110000,unshaped,standard_pd,1.782173e+02
2.120000,unshaped,standard_pd,1.782002e+02
2.130000,unshaped,standard_pd,1.781830e+02
2.140000,unshaped,standard_pd,1.781657e+02
2.150000,unshaped,standard_pd,1.781483e+02
2.160000,unshaped,standard_pd,1.781308e+02
2.170000,unshaped,standard_pd,1.781133e+02
2.180000,unshaped,standard_pd,1.780956e+02
2.190000,unshaped,standard_pd,1.780779e+02
2.200000,unshaped,standard_pd,1.780601e+02
2.210000,unshaped,standard_pd,1.780423e+02
2.220000,unshaped,standard_pd,1.780243e+02
2.230000,unshaped,standard_pd,1.780063e+02
2.240000,unshaped,standard_pd,1.779881e+02
2.250000,unshaped,standard_pd,1.779699e+02
2.260000,unshaped,standard_pd,1.779517e+02
2.270000,unshaped,standard_pd,1.779333e+02
2.280000,unshaped,standard_pd,1.779149e+02
2.290000,unshaped,standard_pd,1.778964e+02
2.300000,unshaped,standard_pd,1.778778e+02
2.310000,unshaped,standard_pd,1.778591e+02
2.320000,unshaped,standard_pd,1.778404e+02
2.330000,unshaped,standard_pd,1.778216e+02
2.340000,unshaped,standard_pd,1.778027e+02
2.350000,unshaped,standard_pd,1.777837e+02
2.360000,unshaped,standard_pd,1.777647e+02
2.370000,unshaped,standard_pd,1.777456e+02
2.380000,unshaped,standard_pd,1.777263e+02
2.390000,unshaped,standard_pd,1.777071e+02
2.400000,unshaped,standard_pd,1.776877e+02
2.410000,unshaped,standard_pd,1.776682e+02
2.420000,unshaped,standard_pd,1.776487e+02
2.430000,unshaped,standard_pd,1.776291e+02
2.440000,unshaped,standard_pd,1.776094e+02
2.450000,unshaped,standard_pd,1.775897e+02
2.460000,unshaped,standard_pd,1.775698e+02
2.470000,unshaped,standard_pd,1.775499e+02
2.480000,unshaped,standard_pd,1.775298e+02
2.490000,unshaped,standard_pd,1.775097e+02
2.500000,unshaped,standard_pd,1.774895e+02
2.510000,unshaped,standard_pd,1.774692e+02
2.520000,unshaped,standard_pd,1.774489e+02
2.530000,unshaped,standard_pd,1.774284e+02
2.540000,unshaped,standard_pd,1.774079e+02
2.550000,unshaped,standard_pd,1.773872e+02
2.560000,unshaped,standard_pd,1.773665e+02
2.570000,unshaped,standard_pd,1.773457e+02
2.580000,unshaped,standard_pd,1.773248e+02
2.590000,unshaped,standard_pd,1.773038e+02
2.600000,unshaped,standard_pd,1.772827e+02
2.610000,unshaped,standard_pd,1.772615e+02
2.620000,unshaped,standard_pd,1.772403e+02
2.630000,unshaped,standard_pd,1.772189e+02
2.640000,unshaped,standard_pd,1.771975e+02
2.650000,unshaped,standard_pd,1.771759e+02
2.660000,unshaped,standard_pd,1.771543e+02
2.670000,unshaped,standard_pd,1.771326e+02
2.680000,unshaped,standard_pd,1.771108e+02
2.690000,unshaped,standard_pd,1.770889e+02
2.700000,unshaped,standard_pd,1.770670e+02
2.710000,unshaped,standard_pd,1.770449e+02
2.720000,unshaped,standard_pd,1.770228e+02
2.730000,unshaped,standard_pd,1.770005e+02
2.740000,unshaped,standard_pd,1.769782e+02
2.750000,unshaped,standard_pd,1.769558e+02
2.760000,unshaped,standard_pd,1.769334e+02
2.770000,unshaped,standard_pd,1.769108e+02
2.780000,unshaped,standard_pd,1.768882e+02
2.790000,unshaped,standard_pd,1.768655e+02
2.800000,unshaped,standard_pd,1.768427e+02
2.810000,unshaped,standard_pd,1.768198e+02
2.820000,unshaped,standard_pd,1.767969e+02
2.830000,unshaped,standard_pd,1.767738e+02
2.840000,unshaped,standard_pd,1.767507e+02
2.850000,unshaped,standard_pd,1.767276e+02
2.860000,unshaped,standard_pd,1.767043e+02
2.870000,unshaped,standard_pd,1.766810e+02
2.880000,unshaped,standard_pd,1.766576e+02
2.890000,unshaped,standard_pd,1.766341e+02
2.900000,unshaped,standard_pd,1.766106e+02
2.910000,unshaped,standard_pd,1.765870e+02
2.920000,unshaped,standard_pd,1.765633e+02
2.930000,unshaped,standard_pd,1.765396e+02
2.940000,unshaped,standard_pd,1.765158e+02
2.950000,unshaped,standard_pd,1.764919e+02
2.960000,unshaped,standard_pd,1.764679e+02
2.970000,unshaped,standard_pd,1.764439e+02
2.980000,unshaped,standard_pd,1.764198e+02
2.990000,unshaped,standard_pd,1.763956e+02
3.000000,unshaped,standard_pd,1.763714e+02
3.010000,unshaped,standard_pd,1.763471e+02
3.020000,unshaped,standard_pd,1.763228e+02
3.030000,unshaped,standard_pd,1.762983e+02
3.040000,unshaped,standard_pd,1.762738e+02
3.050000,unshaped,standard_pd,1.762492e+02
3.060000,unshaped,standard_pd,1.762246e+02
3.070000,unshaped,standard_pd,1.761999e+02
3.080000,unshaped,standard_pd,1.761751e+02
3.090000,unshaped,standard_pd,1.761502e+02
3.100000,unshaped,standard_pd,1.761253e+02
3.110000,unshaped,standard_pd,1.761003e+02
3.120000,unshaped,standard_pd,1.760752e+02
3.130000,unshaped,standard_pd,1.760501e+02
3.140000,unshaped,standard_pd,1.760249e+02
3.150000,unshaped,standard_pd,1.759996e+02
3.160000,unshaped,standard_pd,1.759742e+02
3.170000,unshaped,standard_pd,1.759487e+02
3.180000,unshaped,standard_pd,1.759232e+02
3.190000,unshaped,standard_pd,1.758976e+02
3.200000,unshaped,standard_pd,1.758719e+02
3.210000,unshaped,standard_pd,1.758462e+02
3.220000,unshaped,standard_pd,1.758204e+02
3.230000,unshaped,standard_pd,1.757944e+02
3.240000,unshaped,standard_pd,1.757685e+02
3.250000,unshaped,standard_pd,1.757424e+02
3.260000,unshaped,standard_pd,1.757162e+02
3.270000,unshaped,standard_pd,1.756900e+02
3.280000,unshaped,standard_pd,1.756637e+02
3.290000,unshaped,standard_pd,1.756373e+02
3.300000,unshaped,standard_pd,1.756109e+02
3.310000,unshaped,standard_pd,1.755843e+02
3.320000,unshaped,standard_pd,1.755577e+02
3.330000,unshaped,standard_pd,1.755310e+02
3.340000,unshaped,standard_pd,1.755042e+02
3.350000,unshaped,standard_pd,1.754774e+02
3.360000,unshaped,standard_pd,1.754504e+02
3.370000,unshaped,standard_pd,1.754234e+02
3.380000,unshaped,standard_pd,1.753963e+02
3.390000,unshaped,standard_pd,1.753692e+02
3.400000,unshaped,standard_pd,1.753419e+02
3.410000,unshaped,standard_pd,1.753146e+02
3.420000,unshaped,standard_pd,1.752872e+02
3.430000,unshaped,standard_pd,1.752597e+02
3.440000,unshaped,standard_pd,1.752322e+02
3.450000,unshaped,standard_pd,1.752045e+02
3.460000,unshaped,standard_pd,1.751768e+02
3.470000,unshaped,standard_pd,1.751491e+02
3.480000,unshaped,standard_pd,1.751212e+02
3.490000,unshaped,standard_pd,1.750933e+02
3.500000,unshaped,standard_pd,1.750653e+02
3.510000,unshaped,standard_pd,1.750372e+02
3.520000,unshaped,standard_pd,1.750091e+02
3.530000,unshaped,standard_pd,1.749809e+02
3.540000,unshaped,standard_pd,1.749526e+02
3.550000,unshaped,standard_pd,1.749242e+02
3.560000,unshaped,standard_pd,1.748958e+02
3.570000,unshaped,standard_pd,1.748673e+02
3.580000,unshaped,standard_pd,1.748387e+02
3.590000,unshaped,standard_pd,1.748101e+02
3.600000,unshaped,standard_pd,1.747814e+02
3.610000,unshaped,standard_pd,1.747526e+02
3.620000,unshaped,standard_pd,1.747237e+02
3.630000,unshaped,standard_pd,1.746948e+02
3.640000,unshaped,standard_pd,1.746658e+02
3.650000,unshaped,standard_pd,1.746367e+02
3.660000,unshaped,standard_pd,1.746076e+02
3.670000,unshaped,standard_pd,1.745784e+02
3.680000,unshaped,standard_pd,1.745491e+02
3.690000,unshaped,standard_pd,1.745197e+02
3.700000,unshaped,standard_pd,1.744903e+02
3.710000,unshaped,standard_pd,1.744608e+02
3.720000,unshaped,standard_pd,1.744312e+02
3.730000,unshaped,standard_pd,1.744015e+02
3.740000,unshaped,standard_pd,1.743718e+02
3.750000,unshaped,standard_pd,1.743420e+02
3.760000,unshaped,standard_pd,1.743121e+02
3.770000,unshaped,standard_pd,1.742822e+02
3.780000,unshaped,standard_pd,1.742521e+02
3.790000,unshaped,standard_pd,1.742220e+02
3.800000,unshaped,standard_pd,1.741918e+02
3.810000,unshaped,standard_pd,1.741615e+02
3.820000,unshaped,standard_pd,1.741312e+02
3.830000,unshaped,standard_pd,1.741008e+02
3.840000,unshaped,standard_pd,1.740703e+02
3.850000,unshaped,standard_pd,1.740397e+02
3.860000,unshaped,standard_pd,1.740090e+02
3.870000,unshaped,standard_pd,1.739782e+02
3.880000,unshaped,standard_pd,1.739474e+02
3.890000,unshaped,standard_pd,1.739165e+02
3.900000,unshaped,standard_pd,1.738855e+02
3.910000,unshaped,standard_pd,1.738544e+02
3.920000,unshaped,standard_pd,1.738232e+02
3.930000,unshaped,standard_pd,1.737920e+02
3.940000,unshaped,standard_pd,1.737606e+02
3.950000,unshaped,standard_pd,1.737292e+02
3.960000,unshaped,standard_pd,1.736977e+02
3.970000,unshaped,standard_pd,1.736661e+02
3.980000,unshaped,standard_pd,1.736344e+02
3.990000,unshaped,standard_pd,1.736027e+02
4.000000,unshaped,standard_pd,1.735708e+02
4.010000,unshaped,standard_pd,1.735389e+02
4.020000,unshaped,standard_pd,1.735069e+02
4.030000,unshaped,standard_pd,1.734748e+02
4.040000,unshaped,standard_pd,1.734426e+02
4.050000,unshaped,standard_pd,1.734103e+02
4.060000,unshaped,standard_pd,1.733780e+02
4.070000,unshaped,standard_pd,1.733455e+02
4.080000,unshaped,standard_pd,1.733130e+02
4.090000,unshaped,standard_pd,1.732804e+02
4.100000,unshaped,standard_pd,1.732477e+02
4.110000,unshaped,standard_pd,1.732149e+02
4.120000,unshaped,standard_pd,1.731820e+02
4.130000,unshaped,standard_pd,1.731491e+02
4.140000,unshaped,standard_pd,1.731161e+02
4.150000,unshaped,standard_pd,1.730829e+02
4.160000,unshaped,standard_pd,1.730497e+02
4.170000,unshaped,standard_pd,1.730165e+02
4.180000,unshaped,standard_pd,1.729831e+02
4.190000,unshaped,standard_pd,1.729497e+02
4.200000,unshaped,standard_pd,1.729161e+02
4.210000,unshaped,standard_pd,1.728825e+02
4.220000,unshaped,standard_pd,1.728488e+02
4.230000,unshaped,standard_pd,1.728151e+02
4.240000,unshaped,standard_pd,1.727812e+02
4.250000,unshaped,standard_pd,1.727473e+02
4.260000,unshaped,standard_pd,1.727133e+02
4.270000,unshaped,standard_pd,1.726792e+02
4.280000,unshaped,standard_pd,1.726450e+02
4.290000,unshaped,standard_pd,1.726107e+02
4.300000,unshaped,standard_pd,1.725764e+02
4.310000,unshaped,standard_pd,1.725420e+02
4.320000,unshaped,standard_pd,1.725075e+02
4.330000,unshaped,standard_pd,1.724729e+02
4.340000,unshaped,standard_pd,1.724382e+02
4.350000,unshaped,standard_pd,1.724035e+02
4.360000,unshaped,standard_pd,1.723686e+02
4.370000,unshaped,standard_pd,1.723337e+02
4.380000,unshaped,standard_pd,1.722987e+02
4.390000,unshaped,standard_pd,1.722636e+02
4.400000,unshaped,standard_pd,1.722285e+02
4.410000,unshaped,standard_pd,1.721932e+02
4.420000,unshaped,standard_pd,1.721579e+02
4.430000,unshaped,standard_pd,1.721225e+02
4.440000,unshaped,standard_pd,1.720870e+02
4.450000,unshaped,standard_pd,1.720514e+02
4.460000,unshaped,standard_pd,1.720157e+02
4.470000,unshaped,standard_pd,1.719800e+02
4.480000,unshaped,standard_pd,1.719442e+02
4.490000,unshaped,standard_pd,1.719082e+02
4.500000,unshaped,standard_pd,1.718722e+02
4.510000,unshaped,standard_pd,1.718361e+02
4.520000,unshaped,standard_pd,1.717999e+02
4.530000,unshaped,standard_pd,1.717637e+02
4.540000,unshaped,standard_pd,1.717273e+02
4.550000,unshaped,standard_pd,1.716909e+02
4.560000,unshaped,standard_pd,1.716544e+02
4.570000,unshaped,standard_pd,1.716177e+02
4.580000,unshaped,standard_pd,1.715810e+02
4.590000,unshaped,standard_pd,1.715442e+02
4.600000,unshaped,standard_pd,1.715074e+02
4.610000,unshaped,standard_pd,1.714704e+02
4.620000,unshaped,standard_pd,1.714334e+02
4.630000,unshaped,standard_pd,1.713962e+02
4.640000,unshaped,standard_pd,1.713590e+02
4.650000,unshaped,standard_pd,1.713217e+02
4.660000,unshaped,standard_pd,1.712843e+02
4.670000,unshaped,standard_pd,1.712468e+02
4.680000,unshaped,standard_pd,1.712092e+02
4.690000,unshaped,standard_pd,1.711715e+02
4.700000,unshaped,standard_pd,1.711338e+02
4.710000,unshaped,standard_pd,1.710959e+02
4.720000,unshaped,standard_pd,1.710580e+02
4.730000,unshaped,standard_pd,1.710200e+02
4.740000,unshaped,standard_pd,1.709819e+02
4.750000,unshaped,standard_pd,1.709437e+02
4.760000,unshaped,standard_pd,1.709055e+02
4.770000,unshaped,standard_pd,1.708671e+02
4.780000,unshaped,standard_pd,1.708287e+02
4.790000,unshaped,standard_pd,1.707902e+02
4.800000,unshaped,standard_pd,1.707516e+02
4.810000,unshaped,standard_pd,1.707129e+02
4.820000,unshaped,standard_pd,1.706741e+02
4.830000,unshaped,standard_pd,1.706353e+02
4.840000,unshaped,standard_pd,1.705963e+02
4.850000,unshaped,standard_pd,1.705573e+02
4.860000,unshaped,standard_pd,1.705182e+02
4.870000,unshaped,standard_pd,1.704790e+02
4.880000,unshaped,standard_pd,1.704398e+02
4.890000,unshaped,standard_pd,1.704004e+02
4.900000,unshaped,standard_pd,1.703610e+02
4.910000,unshaped,standard_pd,1.703215e+02
4.920000,unshaped,standard_pd,1.702819e+02
4.930000,unshaped,standard_pd,1.702423e+02
4.940000,unshaped,standard_pd,1.702025e+02
4.950000,unshaped,standard_pd,1.701627e+02
4.960000,unshaped,standard_pd,1.701228e+02
4.970000,unshaped,standard_pd,1.700828e+02
4.980000,unshaped,standard_pd,1.700428e+02
4.990000,unshaped,standard_pd,1.700026e+02
5.000000,unshaped,standard_pd,1.699624e+02
5.010000,unshaped,standard_pd,1.699221e+02
5.020000,unshaped,standard_pd,1.698818e+02
5.030000,unshaped,standard_pd,1.698413e+02
5.040000,unshaped,standard_pd,1.698008e+02
5.050000,unshaped,standard_pd,1.697602e+02
5.060000,unshaped,standard_pd,1.697195e+02
5.070000,unshaped,standard_pd,1.696787e+02
5.080000,unshaped,standard_pd,1.696379e+02
5.090000,unshaped,standard_pd,1.695970e+02
5.100000,unshaped,standard_pd,1.695559e+02
5.110000,unshaped,standard_pd,1.695149e+02
5.120000,unshaped,standard_pd,1.694737e+02
5.130000,unshaped,standard_pd,1.694325e+02
5.140000,unshaped,standard_pd,1.693911e+02
5.150000,unshaped,standard_pd,1.693497e+02
5.160000,unshaped,standard_pd,1.693083e+02
5.170000,unshaped,standard_pd,1.692667e+02
5.180000,unshaped,standard_pd,1.692251e+02
5.190000,unshaped,standard_pd,1.691834e+02
5.200000,unshaped,standard_pd,1.691416e+02
5.210000,unshaped,standard_pd,1.690997e+02
5.220000,unshaped,standard_pd,1.690577e+02
5.230000,unshaped,standard_pd,1.690157e+02
5.240000,unshaped,standard_pd,1.689736e+02
5.250000,unshaped,standard_pd,1.689314e+02
5.260000,unshaped,standard_pd,1.688891e+02
5.270000,unshaped,standard_pd,1.688468e+02
5.280000,unshaped,standard_pd,1.688043e+02
5.290000,unshaped,standard_pd,1.687618e+02
5.300000,unshaped,standard_pd,1.687192e+02
5.310000,unshaped,standard_pd,1.686765e+02
5.320000,unshaped,standard_pd,1.686338e+02
5.330000,unshaped,standard_pd,1.685909e+02
5.340000,unshaped,standard_pd,1.685480e+02
5.350000,unshaped,standard_pd,1.685050e+02
5.360000,unshaped,standard_pd,1.684620e+02
5.370000,unshaped,standard_pd,1.684188e+02
5.380000,unshaped,standard_pd,1.683756e+02
5.390000,unshaped,standard_pd,1.683323e+02
5.400000,unshaped,standard_pd,1.682889e+02
5.410000,unshaped,standard_pd,1.682455e+02
5.420000,unshaped,standard_pd,1.682019e+02
5.430000,unshaped,standard_pd,1.681583e+02
5.440000,unshaped,standard_pd,1.681146e+02
5.450000,unshaped,standard_pd,1.680709e+02
5.460000,unshaped,standard_pd,1.680270e+02
5.470000,unshaped,standard_pd,1.679831e+02
5.480000,unshaped,standard_pd,1.679391e+02
5.490000,unshaped,standard_pd,1.678950e+02
5.500000,unshaped,standard_pd,1.678509e+02
5.510000,unshaped,standard_pd,1.678066e+02
5.520000,unshaped,standard_pd,1.677624e+02
5.530000,unshaped,standard_pd,1.677180e+02
5.540000,unshaped,standard_pd,1.676735e+02
5.550000,unshaped,standard_pd,1.676290e+02
5.560000,unshaped,standard_pd,1.675844e+02
5.570000,unshaped,standard_pd,1.675397e+02
5.580000,unshaped,standard_pd,1.674950e+02
5.590000,unshaped,standard_pd,1.674502e+02
5.600000,unshaped,standard_pd,1.674053e+02
5.610000,unshaped,standard_pd,1.673603e+02
5.620000,unshaped,standard_pd,1.673153e+02
5.630000,unshaped,standard_pd,1.672701e+02
5.640000,unshaped,standard_pd,1.672249e+02
5.650000,unshaped,standard_pd,1.671797e+02
5.660000,unshaped,standard_pd,1.671343e+02
5.670000,unshaped,standard_pd,1.670889e+02
5.680000,unshaped,standard_pd,1.670434e+02
5.690000,unshaped,standard_pd,1.669979e+02
5.700000,unshaped,standard_pd,1.669522e+02
5.710000,unshaped,standard_pd,1.669065e+02
5.720000,unshaped,standard_pd,1.668607e+02
5.730000,unshaped,standard_pd,1.668149e+02
5.740000,unshaped,standard_pd,1.667689e+02
5.750000,unshaped,standard_pd,1.667229e+02
5.760000,unshaped,standard_pd,1.666769e+02
5.770000,unshaped,standard_pd,1.666307e+02
5.780000,unshaped,standard_pd,1.665845e+02
5.790000,unshaped,standard_pd,1.665381e+02
5.800000,unshaped,standard_pd,1.664918e+02
5.810000,unshaped,standard_pd,1.664453e+02
